Delito,SubDelito,Fecha,Hora,Victima,SubVictima,Edad,Genero,Nacionalidad,Provincia,Canton,
HURTO,POR DESCUIDO,2022-08-11,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,POR DESCUIDO,2022-06-18,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2022-08-12,09:00:00 - 11:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2022-08-14,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-08-14,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,NICARAGUA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2022-08-15,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,SUECIA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-08-13,21:00:00 - 23:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2022-08-16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2022-08-15,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-08-18,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,CANAS,
HURTO,POR DESCUIDO,2022-08-18,00:00:00 - 02:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,ESPANA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2022-08-20,12:00:00 - 14:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-08-20,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,ALEMANIA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2022-08-22,15:00:00 - 17:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,MUJER,COSTA RICA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2022-08-23,15:00:00 - 17:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2022-08-19,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,BUENOS AIRES,
HURTO,POR DESCUIDO,2022-08-24,12:00:00 - 14:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,FRANCIA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2022-08-24,12:00:00 - 14:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,ESTADOS UNIDOS,ALAJUELA,GUATUSO,
HURTO,POR DESCUIDO,2022-08-19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2022-08-13,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
HURTO,POR DESCUIDO,2022-08-25,06:00:00 - 08:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2022-08-30,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,MONTES DE OCA,
HURTO,POR DESCUIDO,2022-08-31,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2022-08-31,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Menor de edad,DESCONOCIDO,INGLATERRA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-08-31,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2022-08-03,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-09-02,03:00:00 - 05:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-08-31,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-01,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-08-22,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-03,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-09-04,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-09-06,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2022-08-30,06:00:00 - 08:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,DESCONOCIDO,COSTA RICA,LIMON,GUACIMO,
HURTO,POR DESCUIDO,2022-09-06,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA,
HURTO,POR DESCUIDO,2022-09-08,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PURISCAL,
HURTO,POR DESCUIDO,2022-09-06,15:00:00 - 17:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-09-11,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-10,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-10,09:00:00 - 11:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-11,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2022-09-12,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,ECUADOR,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2022-09-11,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2022-09-10,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2022-09-17,00:00:00 - 02:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-09-17,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-18,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-09-18,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-09-19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,ESPARZA,
HURTO,POR DESCUIDO,2022-09-16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2022-09-17,18:00:00 - 20:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-09-21,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-09-23,09:00:00 - 11:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,ESPANA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-23,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-09-24,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-09-24,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-09-24,00:00:00 - 02:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2022-09-24,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SANTA ANA,
HURTO,POR DESCUIDO,2022-09-26,00:00:00 - 02:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,FRANCIA,PUNTARENAS,OSA,
HURTO,POR DESCUIDO,2022-09-24,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-09-26,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,GUANACASTE,CARRILLO,
HURTO,POR DESCUIDO,2022-09-29,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-09-28,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2022-09-24,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-10-06,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
HURTO,POR DESCUIDO,2022-09-10,00:00:00 - 02:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,POR DESCUIDO,2022-10-07,12:00:00 - 14:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2022-10-10,15:00:00 - 17:59:59,PERSONA,GUARDA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
HURTO,POR DESCUIDO,2022-10-10,15:00:00 - 17:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2022-10-13,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,VENEZUELA,PUNTARENAS,CORREDORES,
HURTO,POR DESCUIDO,2022-10-15,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-10-14,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2022-10-16,00:00:00 - 02:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2022-10-15,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,VASQUEZ DE CORONADO,
HURTO,POR DESCUIDO,2022-10-17,12:00:00 - 14:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-10-17,15:00:00 - 17:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2022-10-16,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA,
HURTO,POR DESCUIDO,2022-10-12,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-10-19,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2022-10-20,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,VENEZUELA,SAN JOSE,GOICOECHEA,
HURTO,POR DESCUIDO,2022-10-23,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-10-24,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-10-11,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ESCAZU,
HURTO,POR DESCUIDO,2022-10-25,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,ALEMANIA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2022-10-26,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-10-02,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2022-10-18,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-10-27,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,VENEZUELA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2022-10-29,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-10-29,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-10-30,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,BELGICA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2022-10-29,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,OSA,
HURTO,POR DESCUIDO,2022-10-31,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PARRITA,
HURTO,POR DESCUIDO,2022-10-31,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ESCAZU,
HURTO,POR DESCUIDO,2022-10-29,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-10-31,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,CARRILLO,
HURTO,POR DESCUIDO,2022-11-04,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-11-04,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-11-05,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2022-11-05,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,POR DESCUIDO,2022-11-06,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2022-11-11,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-11-13,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2022-11-14,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2022-11-15,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,HOMBRE,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-11-15,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2022-11-11,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,ESTADOS UNIDOS,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2022-11-01,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2022-11-06,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,PARRITA,
HURTO,POR DESCUIDO,2022-11-19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,TIBAS,
HURTO,POR DESCUIDO,2022-11-08,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,MATINA,
HURTO,POR DESCUIDO,2022-11-23,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,DESCONOCIDO,ESPANA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2022-11-13,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,ALEMANIA,GUANACASTE,NICOYA,
HURTO,POR DESCUIDO,2022-11-07,09:00:00 - 11:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-11-26,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-11-29,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2022-11-29,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2022-11-22,15:00:00 - 17:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,CANAS,
HURTO,POR DESCUIDO,2022-12-03,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-12-05,15:00:00 - 17:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,COTO BRUS,
HURTO,POR DESCUIDO,2022-12-06,15:00:00 - 17:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,BELGICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2022-12-07,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
HURTO,POR DESCUIDO,2022-12-10,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-11-25,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-12-11,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-12-10,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,ESTADOS UNIDOS,PUNTARENAS,OSA,
HURTO,POR DESCUIDO,2022-12-13,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Menor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-12-09,00:00:00 - 02:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
HURTO,POR DESCUIDO,2022-12-10,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2022-12-12,06:00:00 - 08:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
HURTO,POR DESCUIDO,2022-12-12,18:00:00 - 20:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2022-12-16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,ALEMANIA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2022-12-16,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2022-12-16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2022-12-14,00:00:00 - 02:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN PABLO,
HURTO,POR DESCUIDO,2022-12-13,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,POR DESCUIDO,2022-12-21,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2022-12-16,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2022-12-21,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
